date,x,y,z
2016-09-17T05:25:28.553+02:00,-0.0317077636719,-0.00936889648438,-1.00123596191
2016-09-17T05:25:28.653+02:00,-0.0336151123047,-0.00819396972656,-1.00701904297
2016-09-17T05:25:28.762+02:00,-0.0325164794922,-0.00994873046875,-1.00799560547
2016-09-17T05:25:28.862+02:00,-0.0294647216797,-0.0104827880859,-1.00772094727
2016-09-17T05:25:28.962+02:00,-0.0307464599609,-0.0117034912109,-1.01031494141
2016-09-17T05:25:29.053+02:00,-0.0300903320312,-0.00885009765625,-1.01025390625
2016-09-17T05:25:29.151+02:00,-0.0321197509766,-0.00785827636719,-1.01145935059
2016-09-17T05:25:29.251+02:00,-0.0326690673828,-0.00624084472656,-1.01057434082
2016-09-17T05:25:29.351+02:00,-0.0333251953125,-0.00740051269531,-1.00759887695
2016-09-17T05:25:29.451+02:00,-0.0310821533203,-0.00784301757812,-1.00552368164
2016-09-17T05:25:29.550+02:00,-0.0292205810547,-0.00975036621094,-1.00752258301
2016-09-17T05:25:29.651+02:00,-0.030517578125,-0.010009765625,-1.00994873047
2016-09-17T05:25:29.750+02:00,-0.0284576416016,-0.0120391845703,-1.0128326416
2016-09-17T05:25:29.850+02:00,-0.0318756103516,-0.00883483886719,-1.01000976562
2016-09-17T05:25:29.960+02:00,-0.0306091308594,-0.00630187988281,-1.01091003418
2016-09-17T05:25:30.060+02:00,-0.03125,-0.00634765625,-1.00712585449
2016-09-17T05:25:30.149+02:00,-0.0312042236328,-0.0100555419922,-1.01068115234
2016-09-17T05:25:30.259+02:00,-0.0318450927734,-0.00947570800781,-1.01152038574
2016-09-17T05:25:30.349+02:00,-0.0295715332031,-0.0093994140625,-1.00996398926
2016-09-17T05:25:30.449+02:00,-0.0308685302734,-0.0087890625,-1.00779724121
2016-09-17T05:25:30.548+02:00,-0.0321807861328,-0.00360107421875,-1.00527954102
2016-09-17T05:25:30.658+02:00,-0.0339813232422,-0.00906372070312,-1.0011138916
2016-09-17T05:25:30.748+02:00,-0.0340728759766,-0.0103454589844,-1.00720214844
2016-09-17T05:25:30.848+02:00,-0.0343170166016,-0.00996398925781,-1.01029968262
2016-09-17T05:25:30.948+02:00,-0.0298004150391,-0.0117797851562,-0.988357543945
2016-09-17T05:25:31.057+02:00,-0.027587890625,-0.0120086669922,-1.02574157715
2016-09-17T05:25:31.157+02:00,-0.0294799804688,-0.0074462890625,-1.01676940918
2016-09-17T05:25:31.257+02:00,-0.0314331054688,-0.00836181640625,-1.00773620605
2016-09-17T05:25:31.346+02:00,-0.0310363769531,-0.00700378417969,-1.01072692871
2016-09-17T05:25:31.446+02:00,-0.0307464599609,-0.00837707519531,-1.01051330566
2016-09-17T05:25:31.556+02:00,-0.0360260009766,-0.00692749023438,-1.00335693359
2016-09-17T05:25:31.646+02:00,-0.0302429199219,-0.0100708007812,-1.00643920898
2016-09-17T05:25:31.745+02:00,-0.0298919677734,-0.0081787109375,-1.00877380371
2016-09-17T05:25:31.845+02:00,-0.0297546386719,-0.00764465332031,-1.00907897949
2016-09-17T05:25:31.955+02:00,-0.0307464599609,-0.0127258300781,-1.00616455078
2016-09-17T05:25:32.055+02:00,-0.03271484375,-0.0101470947266,-1.00833129883
2016-09-17T05:25:32.155+02:00,-0.0303802490234,-0.00874328613281,-1.00827026367
2016-09-17T05:25:32.254+02:00,-0.030517578125,-0.00906372070312,-1.01081848145
2016-09-17T05:25:32.344+02:00,-0.0303192138672,-0.00758361816406,-1.00810241699
2016-09-17T05:25:32.444+02:00,-0.0278930664062,-0.00868225097656,-1.00811767578
2016-09-17T05:25:32.554+02:00,-0.029541015625,-0.00820922851562,-1.01084899902
2016-09-17T05:25:32.643+02:00,-0.0299682617188,-0.00680541992188,-1.0092010498
2016-09-17T05:25:32.743+02:00,-0.0288848876953,-0.00892639160156,-1.00971984863
2016-09-17T05:25:32.843+02:00,-0.0324401855469,-0.00787353515625,-1.00708007812
2016-09-17T05:25:32.953+02:00,-0.0331878662109,-0.00776672363281,-1.00956726074
2016-09-17T05:25:33.053+02:00,-0.0321960449219,-0.00932312011719,-1.00758361816
2016-09-17T05:25:33.152+02:00,-0.0289306640625,-0.006591796875,-1.01028442383
2016-09-17T05:25:33.242+02:00,-0.0290679931641,-0.00827026367188,-1.00773620605
2016-09-17T05:25:33.343+02:00,-0.0312347412109,-0.00904846191406,-1.00917053223
2016-09-17T05:25:33.442+02:00,-0.0311584472656,-0.0067138671875,-1.01020812988
2016-09-17T05:25:33.541+02:00,-0.0307006835938,-0.0074462890625,-1.00834655762
2016-09-17T05:25:33.641+02:00,-0.0311584472656,-0.00689697265625,-1.00901794434
2016-09-17T05:25:33.741+02:00,-0.0300445556641,-0.00901794433594,-1.00746154785
2016-09-17T05:25:33.851+02:00,-0.0290679931641,-0.00614929199219,-1.00569152832
2016-09-17T05:25:33.952+02:00,-0.0319366455078,-0.00968933105469,-1.00917053223
2016-09-17T05:25:34.040+02:00,-0.0307312011719,-0.00889587402344,-1.01045227051
2016-09-17T05:25:34.150+02:00,-0.0318756103516,-0.00628662109375,-1.00830078125
2016-09-17T05:25:34.251+02:00,-0.0317535400391,-0.00555419921875,-1.00888061523
2016-09-17T05:25:34.350+02:00,-0.0308685302734,-0.00621032714844,-1.00706481934
2016-09-17T05:25:34.449+02:00,-0.0326080322266,-0.00765991210938,-1.00901794434
2016-09-17T05:25:34.539+02:00,-0.0284423828125,-0.00770568847656,-1.00932312012
2016-09-17T05:25:34.639+02:00,-0.0300903320312,-0.0067138671875,-1.00856018066
2016-09-17T05:25:34.739+02:00,-0.0303802490234,-0.00958251953125,-1.01005554199
